"Ocupacion","NoPago","TotalMonto","EstadoContrato","Producto","FechaInicioC","FechaAdjudicación","FechaUltimoPago","FechaProyectadaFin","MontoVencido","Mensualidad","Ingresos","Legal","EdadActual","AZULEstatus","AdjudicaReal","PagosPuntuales","CostoAdmin","Genero","PersonaTipo","dtEstadoContrato","GrupoOrigenVenta","SemanasAdjud","Pagos9","Domicilia_Pago","Email","timetotV"
35,60,374193,0,0,20170120,20171020,20211101,20220120,56124,6236,22575,0,33,0,0,51,26582,0,0,0,3,39,8,1,1,64
121,42,193442,0,0,20180921,20190920,20220601,20230921,3224,3224,12932,1,32,0,0,41,17814,0,0,0,0,52,9,1,1,43
18,58,292327,6,0,20170616,20190315,20220531,20220616,4872,4872,22488,1,44,0,0,57,25204,1,0,2,0,91,8,0,1,59
23,60,343294,5,0,20170120,20180119,20220516,20220120,11442,5721,27185,1,23,0,0,58,28127,0,0,2,3,52,8,0,1,61
28,25,132204,1,1,20200221,20201218,20220103,20250221,4406,2203,13260,1,19,0,0,23,10344,0,0,1,0,43,8,0,1,27
50,59,348704,1,0,20170616,20180216,20220602,20220616,0,5811,29148,1,47,1,2,59,25583,0,0,1,0,35,8,0,1,59
1,48,280063,0,0,20160318,20170421,20211013,20210318,37336,4667,21205,0,43,0,0,40,31278,1,0,0,0,57,8,0,1,54
107,37,184375,1,0,20190315,20190719,20220428,20240315,0,3072,11853,1,27,1,2,37,15510,0,0,1,3,18,8,0,1,37
5,38,185631,0,0,20170120,20171215,20200205,20220120,15465,3093,15310,0,26,0,0,33,17378,1,0,0,3,47,9,0,1,39
62,31,168785,1,1,20191115,20200821,20220602,20241115,5626,2813,11921,1,55,0,0,29,12794,1,1,1,2,40,6,0,1,32
52,41,221680,0,0,20181116,20200117,20220509,20231116,3694,3694,22368,1,28,0,0,40,17290,1,0,0,0,61,7,0,1,42
85,33,187840,7,1,20190816,20200320,20220510,20240816,0,3130,17823,1,31,0,0,33,13738,0,0,2,0,31,8,0,1,33
97,60,276714,0,0,20170120,20180216,20220518,20220120,4611,4611,24050,1,27,0,0,59,28127,0,0,0,3,56,8,0,1,61
106,18,95336,7,1,20201120,20210716,20220523,20251120,1588,2000,5515,1,34,0,0,17,7256,0,0,2,2,34,8,0,1,19
97,27,134621,0,0,20160318,20170120,20180402,20210318,11215,2243,9608,0,39,0,0,22,13182,0,0,0,3,44,8,0,1,30
97,32,281367,5,1,20170217,20171020,20190919,20220217,9378,4689,28570,1,36,0,0,30,14726,0,0,2,2,35,9,0,0,33
112,28,157735,1,0,20200117,20210618,20220602,20250117,2628,2628,12186,1,52,0,0,27,11489,0,0,1,4,74,9,0,1,29
76,37,230629,0,1,20190426,20191220,20220515,20240426,3843,3843,21029,1,34,0,0,36,15510,0,0,0,0,34,8,0,1,38
117,38,219816,7,0,20190315,20200221,20220602,20240315,3663,3663,13799,1,50,0,0,37,15889,0,0,2,3,49,9,0,1,39
103,20,94822,1,1,20200918,20210326,20220504,20250918,0,2000,6339,1,27,1,2,20,8103,1,0,1,2,27,8,0,1,20
5,44,218209,0,0,20180921,20190920,20220504,20230921,0,3636,12175,1,29,0,0,44,18574,1,0,0,0,52,8,0,1,44
126,30,142695,7,0,20191220,20210528,20220514,20241220,0,2378,14177,1,42,0,0,30,12356,0,0,2,0,75,6,0,1,30
76,32,183008,0,0,20191018,20200918,20220506,20241018,3050,3050,14000,1,31,0,0,31,13234,0,0,0,3,48,7,0,1,33
7,54,289033,6,0,20160318,20160415,20200710,20210318,9634,4817,20111,1,54,1,2,52,25110,0,0,2,1,4,7,0,0,56
69,33,183627,0,0,20190920,20200821,20220601,20240920,6120,3060,19513,1,51,0,0,31,13676,0,0,0,2,48,8,0,1,34
28,35,204284,7,1,20190315,20191220,20220117,20240315,27232,3404,14668,0,42,0,0,27,14744,1,0,2,3,40,8,0,1,40
117,44,254955,6,1,20180921,20190426,20220530,20230921,4249,4249,23521,1,54,0,0,43,18574,0,0,2,0,31,9,0,1,45
9,32,194103,5,0,20170120,20171117,20190713,20220120,12940,3235,17854,0,38,0,0,28,14830,0,0,2,0,43,8,0,1,33
69,34,152612,1,1,20190920,20200717,20220602,20240920,0,2543,15955,1,45,0,0,34,14117,1,0,1,0,43,8,0,1,34
97,49,292383,7,0,20180518,20190816,20220602,20230518,9746,4873,15607,1,60,0,0,47,20873,1,1,2,0,65,9,0,1,50
96,23,118711,5,0,20160415,20161118,20180126,20210415,9890,2000,11189,0,39,0,1,18,11288,0,0,2,0,31,9,0,1,26
23,52,327748,6,0,20180119,20190118,20220524,20230119,5462,5462,18272,1,38,0,0,51,22345,0,0,2,5,52,8,1,1,53
58,60,297886,0,0,20160415,20170421,20220311,20210415,0,4964,21467,1,36,0,0,60,32703,0,0,0,0,53,9,0,1,60
50,57,488654,0,0,20170915,20180518,20220603,20220915,0,8144,53744,1,56,0,0,57,24621,0,1,0,0,35,9,0,1,57
97,47,334985,5,0,20170616,20180420,20210419,20220616,11166,5583,22568,1,35,0,0,45,20855,0,0,2,3,44,7,0,1,48
53,46,472927,0,0,20160415,20170120,20210416,20210415,7882,7882,32774,1,50,0,0,45,28355,0,0,0,4,40,8,1,1,47
111,60,387507,1,1,20170519,20180518,20220513,20220519,12916,6458,41874,1,23,0,0,58,26170,0,0,1,4,52,9,0,1,62
85,38,225009,0,1,20180817,20190621,20210929,20230817,26250,3750,25843,0,44,0,0,31,16319,0,0,0,0,44,8,0,1,44
85,18,71656,1,1,20161118,20170616,20180409,20211118,9552,2000,7343,0,30,1,2,10,8595,0,0,1,5,30,9,0,1,26
50,46,321930,1,1,20180615,20190621,20220602,20230615,10730,5365,29251,1,24,1,2,44,19570,0,0,1,0,53,8,0,1,48
69,23,272196,5,0,20180119,20180216,20191101,20230119,27216,4536,22354,0,61,1,2,17,10338,0,1,2,0,4,9,0,1,29
35,60,309646,0,0,20160415,20181116,20210803,20210415,0,5160,26066,1,31,0,0,60,29972,1,0,0,3,135,8,0,1,60
106,51,552900,1,0,20170915,20201218,20211004,20220915,73720,9215,33196,0,45,0,0,43,22306,1,0,1,0,170,7,1,1,55
97,15,71741,0,0,20170915,20180720,20181101,20220915,7170,2000,4726,0,30,0,0,9,6922,0,0,0,3,44,9,0,1,18
28,26,123844,7,0,20200417,20210326,20220504,20250417,2064,2064,14412,1,46,0,0,25,10630,0,0,2,3,49,8,0,1,27
80,43,431842,6,0,20180921,20180921,20220524,20230921,0,7197,34899,1,62,1,2,43,18195,0,1,2,3,0,9,0,1,43
76,20,131389,7,1,20200918,20210618,20220601,20250918,0,2189,11238,1,28,0,0,20,8058,0,0,2,2,39,9,0,1,20
50,42,240538,5,0,20161118,20170915,20200305,20211118,40080,4008,20483,0,38,0,0,32,19308,0,0,2,0,43,7,0,1,49
97,56,386170,6,0,20171020,20190426,20220601,20221020,0,6436,37792,1,30,0,0,56,24143,1,0,2,3,79,7,1,1,56
28,43,392832,5,0,20160415,20171020,20190919,20210415,13094,6547,20583,1,30,0,0,41,20289,0,0,2,0,79,9,0,1,45
58,54,573536,0,1,20171117,20180921,20220514,20221117,0,9558,32753,1,28,0,0,54,23287,0,0,0,2,44,8,1,1,54
94,47,259023,1,0,20180615,20210924,20220602,20230615,8634,4317,13951,1,51,0,0,45,19949,0,0,1,0,171,8,0,1,49
47,52,409344,6,0,20171215,20181019,20220601,20221215,13644,6822,36626,1,33,0,0,50,22433,1,0,2,2,44,9,0,1,53
126,43,497771,7,0,20180921,20191220,20220511,20230921,16592,8296,37894,1,43,0,0,41,18195,0,0,2,3,65,9,0,1,45
51,50,572176,6,0,20180316,20190517,20220310,20230316,9536,9536,55157,1,34,0,0,49,21416,0,0,2,0,61,8,0,1,51
62,19,158972,0,1,20201120,20210618,20220602,20251120,0,2649,17725,1,30,0,0,19,7635,0,0,0,2,30,9,0,1,19
78,30,245425,0,0,20190315,20200221,20210728,20240315,20450,4090,20261,0,27,0,0,25,12820,0,0,0,2,49,8,0,1,33
97,51,290791,0,0,20180316,20190816,20220601,20230316,9692,4846,20675,1,24,0,0,49,21795,1,0,0,3,74,8,0,1,52
117,48,340851,0,0,20170519,20180615,20210415,20220519,45440,5680,28073,0,29,0,0,40,21339,0,0,0,3,56,9,0,1,52
50,39,432132,6,0,20170519,20170616,20200911,20220519,36010,7202,35676,0,39,1,2,34,17585,0,0,2,3,4,4,1,1,40
15,26,164880,5,0,20160415,20161216,20180402,20210415,21984,2748,9138,0,33,0,1,18,12672,0,0,2,3,35,8,1,1,30
50,29,192528,0,0,20170519,20180316,20190930,20220519,12832,3208,18488,0,42,0,0,25,13273,0,0,0,2,43,9,0,1,30
97,47,525833,6,0,20161216,20161216,20200923,20211216,17526,8763,39748,1,27,1,2,45,21371,0,0,2,0,0,9,0,1,48
58,16,117485,0,1,20210122,20210924,20220601,20260122,1958,2000,9789,1,41,0,0,15,6374,1,0,0,2,35,9,1,1,17
123,43,300620,7,1,20181019,20190719,20220503,20231019,5010,5010,21159,1,20,0,0,42,18120,0,0,2,2,39,9,1,1,44
97,44,344153,0,0,20180817,20190719,20220601,20230817,0,5735,33160,1,57,0,0,44,18651,1,1,0,1,48,9,0,1,44
97,30,222901,1,1,20191115,20200619,20220603,20241115,7430,3715,18508,1,36,0,0,28,12356,0,0,1,2,31,9,0,1,31
69,54,398211,0,1,20171117,20180720,20220601,20221117,0,6636,36337,1,62,0,0,54,23193,0,1,0,0,35,9,0,1,54
58,16,258091,6,0,20170519,20170519,20180814,20220519,21505,4301,20698,0,34,1,2,11,7493,0,0,2,3,0,6,0,1,18
77,59,402150,0,0,20170519,20180720,20220602,20220519,0,6702,38169,1,24,0,0,59,25687,0,0,0,4,61,7,0,1,59
85,39,296710,6,0,20180316,20190315,20210414,20230316,49450,4945,21951,0,26,0,0,29,17067,0,0,2,2,52,8,0,1,49
50,25,155573,0,0,20200515,20211119,20220602,20250515,5184,2592,14061,1,43,0,0,23,10202,0,0,0,0,79,7,0,1,27
68,38,255719,7,0,20190315,20200221,20220603,20240315,0,4261,23121,1,43,0,0,38,15889,0,0,2,2,49,9,0,1,38
32,12,75003,0,1,20180817,20190315,20190701,20230817,6250,2000,6214,0,46,0,0,7,5354,0,0,0,2,30,9,0,1,15
38,54,543546,6,1,20171117,20180921,20220503,20221117,18118,9059,48452,1,26,0,0,52,23193,0,0,2,0,44,9,0,1,55
69,20,115978,1,1,20200918,20210326,20220525,20250918,3864,2000,11783,1,25,1,2,18,8058,1,0,1,3,27,9,0,1,22
114,19,146654,7,1,20201120,20210924,20220514,20251120,4888,2444,13478,1,32,0,0,17,7635,0,0,2,3,44,8,0,1,21
18,34,272561,1,0,20190816,20200821,20220602,20240816,9084,4542,16969,1,50,0,0,32,14117,1,0,1,2,53,8,0,1,35
50,29,182449,1,0,20191220,20201120,20220504,20241220,0,3040,18086,1,33,0,0,29,11921,0,0,1,2,48,9,0,1,29
5,53,366409,6,0,20171215,20181221,20220602,20221215,12212,6106,39449,1,44,0,0,51,22814,0,0,2,0,53,8,0,1,55
97,60,316492,0,0,20160415,20190426,20220505,20210415,0,5274,18810,1,45,0,0,60,33082,0,0,0,3,158,8,0,1,60
58,53,433584,0,1,20171215,20180720,20220512,20221215,0,7226,33717,1,25,0,0,53,22814,0,0,0,2,31,8,0,0,53
97,48,366170,5,0,20171215,20171215,20220517,20221215,6102,6102,30582,1,46,1,2,47,20801,1,0,2,2,0,9,0,1,49
29,26,168863,1,0,20200417,20211227,20220531,20250417,5628,2814,14800,1,51,0,0,24,10630,0,0,1,3,88.4285714285714,8,0,1,28
50,59,413341,6,0,20161216,20161216,20211008,20211216,48223,6889,31704,0,39,1,2,52,26191,0,0,2,0,0,9,0,1,61
47,49,326781,1,0,20180420,20190426,20220602,20230420,10892,5446,28807,1,26,0,0,47,20873,0,0,1,0,53,8,0,1,50
32,33,203519,0,1,20170721,20180216,20200325,20220721,13564,3391,14203,0,21,0,0,29,14900,0,0,0,5,30,9,0,1,34
53,29,356324,7,0,20191220,20210716,20220602,20241220,5938,5938,23574,1,48,0,0,28,11921,1,0,2,0,82,9,0,1,30
63,48,684762,6,0,20180420,20180420,20220301,20230420,11412,11412,39033,1,75,1,2,47,20494,0,1,2,0,0,9,0,1,49
58,57,511575,5,0,20170721,20180316,20220408,20220721,0,8526,50796,1,51,0,1,57,24722,1,0,2,0,34,9,0,1,57
68,30,198333,7,0,20191220,20210820,20220601,20241220,6610,3305,15076,1,34,0,0,28,12356,0,0,2,2,87,8,0,1,32
69,30,299350,1,1,20191220,20210219,20220520,20241220,0,4989,34580,1,69,0,0,30,12356,0,1,1,2,61,7,0,1,30
80,54,370777,6,0,20171215,20190215,20220602,20221215,0,6179,25837,1,58,0,0,54,23193,1,1,2,0,61,8,0,1,54
97,44,299745,0,0,20180817,20190719,20220510,20230817,9990,4995,20662,1,43,0,0,42,18651,1,0,0,2,48,9,0,1,46
69,47,313261,7,0,20180615,20200117,20220601,20230615,0,5221,27596,1,66,0,0,47,19949,1,1,2,2,83,9,0,1,47
97,54,347966,5,0,20160415,20161118,20200929,20210415,11598,5799,23632,1,35,0,1,52,24939,0,0,2,3,31,9,0,1,55
58,42,316532,6,0,20180817,20180817,20211202,20230817,0,5275,23557,1,30,1,2,42,17955,1,0,2,2,0,8,0,1,42
50,58,359028,0,0,20160415,20170519,20201203,20210415,23932,5983,27846,0,55,0,0,54,26709,0,0,0,0,57,7,0,1,62
20,60,487738,0,0,20160415,20170519,20220418,20210415,16256,8128,40339,1,26,0,0,58,27947,0,0,0,0,57,8,0,1,61
97,43,562156,6,0,20180921,20180921,20220510,20230921,18738,9369,52072,1,40,1,2,41,18195,0,0,2,2,0,9,0,1,44
68,60,462658,0,0,20160415,20170818,20210409,20210415,7710,7710,31131,1,22,0,0,59,27437,0,0,0,0,70,9,0,1,61
45,60,519157,0,1,20161216,20170721,20220425,20211216,0,8652,47995,1,35,0,0,60,26582,0,0,0,2,31,9,0,1,60
23,34,241086,1,1,20190816,20200417,20220502,20240816,4018,4018,27988,1,33,0,0,33,14117,0,0,1,3,35,8,0,1,35
11,21,158941,1,1,20200821,20210528,20220602,20250821,0,2649,15081,1,30,0,0,21,8482,0,0,1,2,40,9,0,1,21
45,52,346669,0,0,20180119,20190215,20220504,20230119,5777,5777,30264,1,38,0,0,51,22258,1,0,0,0,56,9,0,1,53
62,21,144905,1,1,20200821,20210618,20220602,20250821,2415,2415,14884,1,33,1,2,20,8482,0,0,1,2,43,9,0,1,22
121,15,108880,7,1,20210319,20211119,20220603,20260319,0,2000,9789,1,28,0,0,15,5959,0,0,2,2,35,8,0,1,15
85,58,418026,0,1,20170721,20180216,20220601,20220721,0,6967,36577,1,24,0,0,58,25101,0,0,0,3,30,9,0,1,58
50,41,583511,0,0,20160415,20180615,20190716,20210415,19450,9725,64865,1,25,0,0,39,19407,0,0,0,3,113,6,1,1,43
85,37,241943,1,0,20190426,20200515,20220419,20240426,0,4032,19842,1,23,0,0,37,15510,0,0,1,0,55,8,1,1,37
16,22,251941,0,0,20160415,20160520,20171227,20210415,41990,4199,14499,0,39,0,2,12,10825,0,0,0,5,5,6,0,1,29
34,44,369464,7,1,20180921,20190621,20220506,20230921,12314,6157,36519,1,49,0,0,42,18574,1,0,2,2,39,9,0,1,45
97,60,410514,5,0,20161216,20171117,20220530,20211216,0,6841,35822,1,32,0,0,60,26582,0,0,2,2,48,9,1,1,60
16,44,218085,1,0,20180420,20180921,20211101,20230420,25438,3634,14468,0,33,1,2,37,18950,1,0,1,0,22,9,0,1,46
85,23,137754,0,1,20180420,20190118,20200215,20230420,22950,2295,12904,0,32,0,0,13,10243,1,0,0,0,39,9,0,1,29
100,54,247780,1,0,20160415,20160923,20200826,20210415,16516,4129,25015,0,28,1,2,50,25025,1,0,1,3,23,9,0,1,57
62,24,145436,1,1,20200515,20201016,20220519,20250515,2423,2423,8395,1,44,1,2,23,9823,0,0,1,2,22,8,0,1,25
50,25,84358,0,0,20160415,20170818,20180326,20210415,5620,2000,7719,0,28,0,0,21,12210,0,0,0,3,70,9,0,1,26
50,53,298005,6,0,20171215,20181019,20220516,20221215,9932,4966,18005,1,48,0,0,51,22814,0,0,2,5,44,8,0,1,54
77,16,86636,1,1,20210122,20210924,20220603,20260122,0,2000,8484,1,21,0,0,16,6374,0,0,1,2,35,9,0,1,16
58,35,255544,5,0,20170120,20170120,20191015,20220120,34072,4259,23373,0,49,0,2,27,16150,1,0,2,0,0,4,1,1,43
126,57,279293,0,0,20170915,20180720,20220602,20220915,9308,4654,23902,1,46,0,0,55,24621,1,0,0,2,44,8,1,1,59
58,37,87947,1,0,20160415,20171117,20190313,20210415,11720,2000,7980,0,35,0,0,29,17637,0,0,1,3,83,6,0,1,41
28,47,228222,0,0,20180615,20190816,20220505,20230615,0,3803,22320,1,50,0,0,47,19949,1,0,0,4,61,9,0,1,47
97,54,311979,0,0,20171215,20190118,20220603,20221215,5199,5199,30599,1,37,0,0,53,23193,1,0,0,3,57,8,0,1,55
58,17,108649,1,1,20201218,20211119,20220601,20251218,0,2000,8549,1,46,0,0,17,6793,0,0,1,2,48,9,0,1,17
18,30,182549,1,1,20191220,20200619,20220602,20241220,6084,3042,16161,1,55,1,2,28,12356,0,1,1,2,26,8,0,1,31
58,34,222035,7,1,20190816,20210618,20220603,20240816,7400,3700,11960,1,25,0,0,32,14117,0,0,2,3,96,8,1,1,36
38,55,438281,5,0,20170721,20180420,20220111,20220721,7304,7304,37677,1,29,0,1,54,23956,0,0,2,4,39,9,0,1,56
50,39,209426,6,0,20160415,20160415,20190507,20210415,20940,3490,13922,0,52,1,2,33,18522,0,0,2,3,0,9,0,1,43
85,54,320031,6,0,20171215,20181116,20220601,20221215,0,5333,21923,1,62,0,0,54,23193,0,1,2,0,48,6,0,1,54
9,19,107831,0,1,20200221,20201016,20210810,20250221,10782,2000,10484,0,23,0,0,13,7948,0,0,0,2,34,8,1,1,22
126,30,166395,5,0,20160415,20170317,20180813,20210415,16638,2773,9043,0,30,0,0,24,14509,0,0,2,0,48,8,0,1,31
62,30,148194,0,0,20180316,20190118,20200707,20230316,14814,2469,11250,0,20,0,0,24,13313,0,0,0,0,44,8,0,1,32
35,42,490138,7,0,20181116,20190816,20220601,20231116,8168,8168,37098,1,61,0,2,41,17669,0,1,2,3,39,9,0,1,43
85,27,169378,1,1,20200221,20200515,20220602,20250221,5644,2822,13999,1,37,1,2,25,11059,1,0,1,2,12,7,0,1,29
23,27,188457,7,1,20190315,20191115,20210524,20240315,15700,3140,13578,0,52,0,0,22,11568,0,0,2,0,35,9,0,1,32
28,53,252824,0,0,20180119,20190215,20220603,20230119,0,4213,23031,1,26,0,0,53,22724,1,0,0,0,56,7,1,1,53
42,51,386250,0,0,20180316,20190315,20220601,20230316,6437,6437,41967,1,50,0,0,50,21795,1,0,0,3,52,8,0,1,52
46,20,112500,0,0,20170120,20170915,20180717,20220120,11250,2000,7465,0,45,0,0,14,9476,1,0,0,3,34,8,0,1,23
50,60,252506,1,0,20170120,20170217,20220318,20220120,4208,4208,16269,1,36,1,2,59,28127,1,0,1,3,4,8,0,1,61
50,54,243351,5,0,20160415,20170616,20210319,20210415,0,4055,23225,1,33,0,0,54,27947,1,0,2,0,61,8,0,1,54
48,44,233302,1,0,20180817,20181116,20220531,20230817,0,3888,23261,1,45,1,2,44,18651,0,0,1,0,13,5,0,1,44
58,59,329401,5,0,20170120,20170818,20220530,20220120,10980,5490,31609,1,32,0,0,57,26973,0,0,2,3,30,8,0,1,61
11,47,216885,0,0,20180615,20190426,20220602,20230615,0,3614,22941,1,41,0,0,47,19949,1,0,0,3,45,9,0,1,47
18,37,212402,1,0,20190426,20200821,20220511,20240426,3540,3540,18574,1,30,0,0,36,15510,1,0,1,0,69,8,0,1,38
84,60,321717,5,1,20170120,20170915,20211223,20220120,5361,5361,22524,1,41,0,0,59,26475,0,0,2,5,34,9,0,1,61
126,50,280006,0,1,20180316,20181019,20220601,20230316,9332,4666,15574,1,26,0,0,48,21333,0,0,0,2,31,9,0,1,52
50,30,163685,0,0,20191220,20201016,20220603,20241220,2728,2728,9254,1,40,0,0,29,12356,1,0,0,2,43,8,0,1,31
97,51,311382,0,0,20180316,20190215,20220601,20230316,10378,5189,22190,1,24,0,0,49,21795,0,0,0,3,48,7,0,1,52
97,27,204866,7,0,20200221,20200221,20220601,20250221,0,3414,14192,1,57,1,2,27,11059,0,1,2,0,0,9,0,1,27
58,60,364454,0,0,20170120,20171117,20220520,20220120,0,6074,36840,1,36,0,0,60,29130,0,0,0,0,43,7,1,1,60
26,51,279335,0,0,20180316,20190118,20220602,20230316,9310,4655,22722,1,40,0,0,49,21795,1,0,0,0,44,8,0,1,53
97,60,312752,0,0,20170120,20170818,20211230,20220120,52120,5212,30820,0,42,0,0,50,26973,0,0,0,3,30,8,0,1,65
28,20,136113,1,1,20200821,20210219,20220520,20250821,2268,2268,12388,1,35,0,0,19,8103,0,0,1,2,26,9,0,1,21
23,37,224922,7,1,20190426,20200117,20220509,20240426,0,3748,14663,1,34,0,0,37,15510,0,0,2,2,38,8,0,1,37
5,60,261131,0,0,20160415,20170317,20220316,20210415,8704,4352,15536,1,40,0,0,58,32194,1,0,0,0,48,9,0,1,62
53,39,321646,0,0,20171215,20190215,20210112,20221215,0,5360,26148,1,27,0,0,39,17235,0,0,0,0,61,7,0,1,39
107,60,357354,0,0,20170120,20171117,20220203,20220120,5955,5955,29374,1,37,0,0,59,26863,0,0,0,3,43,8,0,1,61
126,48,319009,1,0,20180420,20180615,20220507,20230420,0,5316,27696,1,28,1,2,48,20494,1,0,1,0,8,9,0,1,48
43,17,92378,1,1,20201218,20210820,20220602,20251218,3078,2000,10008,1,21,0,0,15,6793,1,0,1,2,35,9,0,1,19
85,18,98193,7,1,20201218,20210716,20220601,20251218,3272,2000,9679,1,57,0,0,16,7214,1,1,2,2,30,8,0,1,19
23,41,243870,1,0,20181116,20190118,20220426,20231116,0,4064,18378,1,53,1,2,41,17290,0,0,1,0,9,8,0,1,41
0,30,194682,0,1,20191220,20201016,20220602,20241220,3244,3244,10881,1,28,0,0,29,12356,1,0,0,0,43,7,0,1,31
111,29,139032,1,1,20191115,20201120,20220228,20241115,20853,2317,14425,0,38,0,0,20,12034,0,0,1,0,53,9,1,1,30
93,15,66320,7,1,20201218,20211015,20220519,20251218,1105,2000,5166,1,29,0,0,14,6033,0,0,2,2,43,9,0,1,16
5,55,261838,6,0,20171117,20180921,20220516,20221117,0,4363,15362,1,51,0,0,55,23666,1,0,2,3,44,9,1,1,55
58,14,91635,7,1,20210219,20211119,20220531,20260219,1527,2000,7865,1,31,0,0,13,5580,0,0,2,0,39,9,0,1,15
5,39,319435,6,0,20180921,20190315,20211130,20230921,53230,5323,17063,0,51,0,1,29,16651,1,0,2,3,25,7,0,1,48
50,27,171085,1,1,20200221,20210122,20220510,20250221,0,2851,10197,1,28,0,0,27,11059,0,0,1,2,48,9,0,1,27
93,15,70083,0,1,20171215,20180720,20190203,20221215,11680,2000,7278,0,24,0,0,5,6836,0,0,0,2,31,9,0,1,20
97,32,226464,0,1,20180817,20190315,20210329,20230817,30192,3774,21650,0,33,0,0,24,13894,0,0,0,2,30,7,0,1,34
85,54,289429,0,0,20170120,20171117,20210503,20220120,0,4823,30837,1,39,0,0,54,24185,0,0,0,3,43,8,0,0,54
97,48,240748,6,0,20180420,20190215,20220505,20230420,4012,4012,27499,1,31,0,0,47,20494,1,0,2,3,43,8,0,1,49
97,59,288979,0,0,20160415,20170217,20210719,20210415,0,4816,27510,1,39,0,0,59,29061,1,0,0,0,44,9,0,1,59
126,52,256299,0,0,20180119,20181221,20220519,20230119,0,4271,14339,1,33,0,0,52,22258,0,0,0,5,48,9,0,1,52
35,33,166575,0,0,20170120,20171117,20190902,20220120,16656,2776,13553,0,26,0,0,27,15215,1,0,0,0,43,9,1,1,34
117,41,190357,7,0,20190118,20191220,20220603,20240118,0,3172,13970,1,38,0,0,41,17221,0,0,2,2,48,8,0,1,41
50,51,291858,6,0,20180119,20190118,20220514,20230119,4864,4864,27136,1,38,0,0,50,21879,0,0,2,2,52,9,0,1,52
81,38,276240,7,0,20190426,20200320,20220601,20240426,4604,4604,22024,1,27,0,0,37,15889,0,0,2,2,47,8,0,1,39
23,60,262896,0,0,20160715,20170818,20220522,20210715,4381,4381,20433,1,42,0,0,59,31549,0,0,0,3,57,8,0,1,61
50,18,110447,6,1,20180921,20190426,20200204,20230921,16560,2000,10672,0,25,0,0,9,7944,0,0,2,3,31,9,0,1,26
50,34,463424,1,0,20190816,20210820,20220602,20240816,15446,7723,34661,1,42,1,2,32,14117,0,0,1,0,105,9,0,1,35
97,19,103002,1,0,20201120,20211015,20220601,20251120,3432,2000,9855,1,47,1,2,17,7635,0,0,1,2,47,7,1,1,20
1,56,373716,0,0,20170915,20180720,20220602,20220915,0,6228,31813,1,36,0,0,56,24143,1,0,0,3,44,9,0,1,56
41,56,416311,1,0,20170915,20180216,20220511,20220915,6938,6938,37069,1,33,1,2,55,24143,0,0,1,3,22,9,0,1,57
0,44,313824,7,0,20180921,20190719,20220603,20230921,0,5230,30536,1,30,0,0,44,18574,0,0,2,2,43,9,1,1,44
85,56,340955,0,0,20170915,20181221,20220603,20220915,5682,5682,26401,1,22,0,0,55,24143,0,0,0,0,66,9,0,1,57
126,11,145867,6,0,20161216,20161216,20170703,20211216,12155,2431,13410,0,39,1,2,6,5395,0,0,2,0,0,2,0,1,13
68,54,378762,6,0,20170915,20181019,20220418,20220915,0,6312,37133,1,45,0,0,54,23476,0,0,2,3,57,8,0,1,54
22,41,374882,1,0,20181116,20190315,20220512,20231116,12496,6248,35478,1,36,1,2,39,17290,0,0,1,3,17,9,0,1,42
50,56,445184,0,0,20160520,20170519,20220318,20210520,14838,7419,41567,1,29,0,0,54,32194,1,0,0,3,52,7,0,1,57
5,37,234792,0,1,20161216,20170721,20191112,20211216,31304,3913,18274,0,25,0,0,29,17085,1,0,0,3,31,8,1,1,38
52,36,243426,1,0,20190426,20200417,20220513,20240426,0,4057,21159,1,43,0,0,36,15067,0,0,1,0,51,9,0,1,36
117,60,427808,1,0,20160520,20190118,20211202,20210520,64170,7130,40131,0,26,0,0,51,31040,1,0,1,0,139,6,0,1,61
13,41,237083,0,0,20171020,20181019,20210113,20221020,15804,3951,23582,0,30,0,0,37,18185,0,0,0,3,52,7,0,1,45
15,38,192546,0,0,20161118,20171020,20191218,20211118,32090,3209,17511,0,48,0,0,28,17517,1,0,0,4,48,9,0,1,47
58,35,242072,7,1,20190621,20200221,20220602,20240621,4034,4034,27497,1,43,0,0,34,14561,0,0,2,2,35,9,0,1,36
10,45,394222,6,0,20180817,20180921,20220603,20230817,0,6570,41710,1,46,1,2,45,19030,1,0,2,4,5,8,0,1,45
26,40,370539,7,1,20181221,20200320,20220531,20231221,0,6175,38905,1,54,0,0,40,16842,1,0,2,2,65,8,0,1,40
62,28,200470,1,0,20191220,20210219,20220208,20241220,3341,3341,21533,1,46,0,0,27,11596,0,0,1,0,61,8,1,1,29
38,58,361709,0,0,20170721,20180615,20220603,20220721,12056,6028,27109,1,44,0,0,56,25101,0,0,0,3,47,9,0,1,59
62,17,127270,7,1,20201218,20210716,20220601,20251218,4242,2121,9989,1,39,0,0,15,6793,0,0,2,2,30,9,0,1,19
45,36,325844,5,0,20160520,20170421,20190305,20210520,10860,5430,28676,1,51,0,0,34,17127,0,0,2,0,48,8,0,1,37
28,38,250993,7,1,20190315,20191018,20220601,20240315,0,4183,14978,1,50,0,0,38,15889,0,0,2,3,31,9,0,1,38
28,52,540818,0,0,20170519,20180420,20210820,20220519,9013,9013,35163,1,41,0,0,51,22956,1,0,0,2,48,7,1,1,53
